,lp__,ageTheta.1,ageTheta.2,ageTheta.3,timeTheta.1,timeTheta.2,timeTheta.3,timeTheta.4,timeTheta.5,timeTheta.6,timeTheta.7,timeTheta.8,timeTheta.9,timeTheta.10,timeTheta.11,timeTheta.12,timeTheta.13,weightTheta.1,weightTheta.2,weightTheta.3,weightTheta.4,weightTheta.5,weightTheta.6,bodyActivityTheta.1,bodyActivityTheta.2,bodyActivityTheta.3,bodyActivityTheta.4,bodyActivityTheta.5,bodyActivityTheta.6,metabolism.1,speed_loc,speed_error,T_loc,Rt_loc,T_error,RT_error,H_error,H_loc,summer_Mu,summer_std,winter_Mu,winter_std,tempNow_Mu,tempNow_std,nigaTheraml_Alfa,clothLayerTheta.1,clothLayerTheta.2,clothLayerTheta.3,clothLayerTheta.4,clothLayerTheta.5,thermalComf.1,thermalComf_std,lightControlAlfa,luminaireOFFAlfa,BlindOFFAlfa,daylightAlfa,dayLightAvaPro.1,daylight_std,artLights.1,artLights_std,lightLevel_error,latentLightlevel_mu,lightColor_error,lightColor_mu,nigaLightAlfa,LightFeel_mu,LightFeel_std,bImage_mu,bImage_std,colorComf_mu,colorComf_std,visualComf.1,visualComf_std,nigaNoise_Alfa,outNoiseAlfa,noiseNow_mu,noiseNow_std,p_sound_mu,p_sound_error,Gnoise_mu,Gnoise_std,backgNoise_Alfa,acou_isolation.1,acou_isolation_mu,acou_isolation_std,AcousComfort.1,AcousComfort_std,lpg_error,lpg_mu,alcohol_mu,alcohol_error,nitric_mu,nitric_error,ch2o_mu,ch2o_error,voc_mu,voc_error,methane_mu,methane_error,odorAlfa,vocCons.1,vocCons_std,vocCons_shape,co2_error,co2_mu,o2_error,o2_mu,co_mu,co_error,h2_mu,h2_error,airQuality.1,airQuality_mu,airQuality_std,airQuality_skew,a1,a2,a3,a4,acControlAlfa,sleepyAlfa,odorUsuAlfa,nigaAirAlfa,vent_mu,vent_std,aSpNow_mu,aSpNow_std,airQualityComf.1,airQualityComf_std,bComfort.1,bComfort_std,c,c1,c2,b3,b1,b2,acSystem.1,acSystem_std,thermal_isolation.1,thermal_isolation_std,ventSystem.1,ventSystem_std,posterior_log,met_a1,met_a2,met_a3,met_a4,met_const,therm_a1,therm_a2,therm_a3,therm_a4,therm_a5,therm_a6,therm_a7,therm_a8,therm_a9,therm_a10,therm_const,bui_a1,bui_a2,bui_a3,bui_a4,bui_const,light_a1,light_a2,light_a3,light_a4,light_cons,visual_a1,visual_a2,visual_a3,visual_a4,visual_a5,visual_a6,visual_a7,visual_cons,acous_a1,acous_a2,acous_a3,acous_a4,acous_a5,acous_a6,acous_a7,acous_cons,alfa_DayL.1,vocCons_mu,airQualityComf_mu,thermal_isolation_mu,bComfort_mu,ventSystem_mu,AcousComfort_mu,acSystem_mu,mean_acou_isolation_mu,visualComf_mu,thermalComf_mu
882,-2863690000.0,0.716589,0.22838,0.0550311,0.000175645,0.12308,0.338136,0.313701,0.223397,0.000464313,0.000207821,0.000337022,8.32357e-05,2.81838e-06,0.000277517,0.000133957,2.77956e-06,0.198081,0.254155,0.211301,0.09723,0.202307,0.0369247,0.294851,0.127179,0.349895,0.134125,0.0477015,0.0462491,-2.65583,0.85,0.1,23.3721,26.1493,0.986474,1.5496,0.999982,56.7193,2.75597,0.979288,2.7246,0.791183,2.89415,0.90958,0.522351,0.203897,0.206821,0.0352094,5.48832e-05,0.554018,2.2051,1.12028,0.913804,0.51972,0.498435,0.24337,-43.3927,5.61565e+70,-1.78122,5.0821,10.0,0.99994,10,5935.75,0.346603,3.4642,1.07823,2.05844,1.37808,3.75434,1.17549,-2.54328,1.09245,0.332684,0.126433,2.97457,1.00634,32.2739,9.99947,3.28906,0.916515,0.188335,-1.04806,11.2616,1.00029,0.341287,1.09613,0.443238,2.88748,0.00257542,0.00100006,0.365897,0.17825,0.400073,0.0999998,10.0006,6.25504,0.267142,0.078346,0.0785316,1.86026,1.20072,1.4304,149.988,243.491,0.131669,20.2757,5.17388,0.994849,9.99999,1.0,46.8767,55.8652,10.0,1.00001,-0.0352897,-0.101065,0.474969,-3.56233,0.291469,0.284368,0.145946,0.33344,2.78597,0.945695,1.57532,0.492409,-0.23879,1.42035,-30.4511,7.291,0.989437,0.113902,-0.011951,-0.28793,-0.00230987,0.0270275,63.3705,29.9991,-1.24439,1.13537,-0.119635,1.06385,-18.2153,0.458222,0.45172,0.782739,-0.605203,-0.388185,0.0412901,-0.0401898,0.46274,0.00427404,0.192178,0.562825,0.253887,-0.807772,0.191776,0.749998,-15.7576,0.951878,0.960011,-0.899386,-0.323947,-9.857,-4.37667e-05,0.679353,0.225491,0.616186,0.242295,-0.940167,6.30868e-05,-0.233881,-0.251818,0.156196,-0.0436485,0.361447,-0.264682,-0.829295,-0.302372,0.0200685,0.363372,-0.611025,-0.000777295,-0.0273984,0.610363,0.121304,1.97867,-1.21747,0.202181,-15.4283,-0.458478,-1.06896,53.5654,11.2616,-1.27335,0.946556
883,-2863690000.0,0.709741,0.238254,0.052005,0.000610396,0.117724,0.33723,0.319711,0.222345,0.000633045,9.19534e-05,0.000675187,0.00028407,5.66905e-06,0.000384152,0.000277305,2.79542e-05,0.188498,0.260562,0.213375,0.101086,0.200813,0.0356651,0.313955,0.12879,0.351802,0.124946,0.0347705,0.0457362,-2.59365,0.85,0.1,23.3823,26.1469,1.00426,1.56311,0.999978,56.7386,2.79024,0.975554,2.71051,0.786336,2.8824,0.921009,0.514761,0.189741,0.216054,0.0352526,4.81373e-06,0.558948,2.71086,1.13266,0.911323,0.512349,0.490804,0.239103,-44.9147,4.44979e+70,-0.95455,5.06741,10.0,0.999972,10,5935.75,0.356969,3.44984,1.0578,2.06134,1.36656,3.75428,1.16319,-2.1057,1.10348,0.32237,0.123937,3.00072,1.03967,32.1836,9.99992,3.25185,0.920491,0.186547,-0.331833,11.2708,1.00039,-0.678402,1.11247,0.437097,2.87912,0.00257534,0.00100011,0.366972,0.17849,0.4031,0.0999999,10.0014,6.2507,0.264561,0.0777779,0.0716333,2.00398,1.2066,1.64268,149.999,243.713,0.131207,20.2779,5.15539,1.0088,10.0,1.0,46.6796,55.9424,9.9999,1.00004,-0.0319537,0.270147,0.272012,-3.76849,0.282617,0.28703,0.156249,0.333816,2.83033,0.931036,1.57464,0.482724,0.102982,1.44556,-30.2185,7.34867,0.692215,0.080077,-0.0101915,-0.211874,-0.00274276,0.0243372,65.2226,29.9995,-0.295028,1.17775,-1.27217,1.08475,-17.9806,0.674583,0.185019,0.588552,-0.247074,-0.706818,0.0393347,-0.0447871,0.437219,0.0196446,0.20675,0.766215,0.306663,-0.87567,-0.460274,0.846987,-15.9283,0.951193,0.957654,-0.904089,-0.093289,-9.855,1.32961e-05,0.655164,0.182796,0.760376,0.262943,-0.938524,5.30158e-05,-0.154065,-0.222599,0.19011,-0.0385814,-0.037436,-0.315922,-0.849256,-0.337049,0.0177777,0.379174,-0.725903,0.00192498,0.0697098,0.814064,0.117353,1.9629,-1.22301,0.203164,-15.4422,-0.453792,-1.06721,53.5967,11.2708,-1.28783,0.963541
884,-2863690000.0,0.709327,0.236252,0.0544209,0.000212983,0.128648,0.342031,0.30768,0.219491,7.2976e-05,0.000198447,0.000143993,0.000650932,3.58516e-06,0.000475038,9.93926e-05,0.000292419,0.19122,0.267422,0.219126,0.102504,0.187486,0.0322415,0.310592,0.130756,0.344407,0.131584,0.0422362,0.0404247,-2.92985,0.85,0.1,23.3752,25.4084,1.001,1.54282,0.999986,56.7226,2.78283,0.974136,2.73489,0.765907,2.92055,0.911115,0.512656,0.182357,0.208047,0.0394594,2.72469e-05,0.570109,2.97523,1.11458,0.903303,0.525435,0.439108,0.237975,-44.2743,9.96699e+70,0.136604,5.08671,10.0,0.999891,10,5935.62,0.34568,3.40562,1.06572,2.06209,1.38442,3.74072,1.18973,-1.7127,1.1073,0.338182,0.119873,2.99723,1.05139,32.2515,9.99996,3.26909,0.904906,0.19291,-0.108083,11.1341,1.00036,0.0328334,1.0944,0.447996,2.88475,0.00260094,0.00100119,0.368228,0.174562,0.400723,0.0999998,10.0004,6.35068,0.265631,0.0749865,0.0750146,1.35891,1.20124,1.63995,149.999,243.96,0.134039,20.2718,5.16312,1.00019,9.99999,0.999999,48.2794,55.9467,9.99764,1.00007,-0.0328849,-0.0222923,0.449589,-3.76589,0.285811,0.296541,0.156732,0.33974,2.80019,0.961389,1.58054,0.491666,0.259409,1.44561,-29.5008,7.34466,0.446858,0.0718313,-0.00842575,-0.176226,-0.00231035,0.0247763,65.9627,29.9992,-0.20095,1.12993,-1.00146,1.06259,-18.9987,0.470635,-0.321942,-0.613108,-0.4512,0.12671,0.0378702,-0.0522542,0.462466,0.0224339,0.2093,0.879927,0.432081,-0.845712,-0.646753,0.800176,-16.3781,0.948745,0.954921,-0.907685,0.0428921,-9.85669,8.06409e-05,0.588174,0.185304,0.819233,0.270102,-0.875285,4.00953e-05,0.0598985,-0.166685,0.139015,-0.0221213,0.289188,-0.64494,-0.877834,-0.440925,0.0333971,0.0060615,-0.240157,-0.000392164,-0.013054,0.505856,0.104497,1.97272,-1.25196,0.213366,-15.4738,-0.449374,-1.07318,53.6588,11.1341,-1.27612,0.936881
885,-2863690000.0,0.705963,0.244606,0.0494308,0.000512807,0.12969,0.350604,0.30953,0.208342,0.000104104,6.79482e-05,0.000152762,0.000285811,6.64109e-06,0.000372153,8.25062e-05,0.000248917,0.192813,0.257636,0.216793,0.113518,0.184396,0.0348437,0.315941,0.136037,0.33867,0.128834,0.0439893,0.0365277,-3.02078,0.85,0.1,23.3676,25.2209,0.993106,1.56389,0.999982,56.7423,2.76395,0.9576,2.74947,0.764089,2.92459,0.901292,0.51245,0.193803,0.203431,0.0401588,0.000484269,0.562122,3.43159,1.12572,0.897169,0.532808,0.445491,0.2351,-44.8104,1.0758899999999999e+71,0.541232,5.07334,10.0,0.99985,10,5935.77,0.351763,3.44262,1.04802,2.03662,1.39994,3.7645,1.18425,-1.89804,1.10887,0.337169,0.12631,2.99689,1.04725,32.2551,9.99997,3.27216,0.930529,0.188111,1.17208,11.2643,1.00037,-0.407707,1.08361,0.439783,2.87789,0.00258804,0.00100016,0.372501,0.174539,0.401752,0.0999985,10.0005,6.19117,0.264198,0.0768933,0.0758475,1.09903,1.20172,1.5158,149.996,244.634,0.13595,20.2731,5.16934,0.980952,9.99999,1.0,47.6209,56.0735,9.99992,1.00008,-0.0335735,-0.392074,0.452302,-3.17828,0.293663,0.28933,0.143459,0.338836,2.79176,0.966206,1.56692,0.489522,0.186888,1.45675,-29.4758,7.38071,0.810859,0.0921899,-0.010733,-0.32686,-0.00250785,0.0291354,65.8604,29.9998,-0.434145,1.13863,0.0126826,1.06105,-18.1873,0.0673201,-0.431688,-0.206398,-0.270482,-0.00533161,0.0394003,-0.046628,0.446674,0.0276976,0.204815,0.883264,0.557961,-0.871842,-0.0703677,0.770537,-17.1834,0.947729,0.954764,-0.91251,0.233711,-9.85837,0.00016293,0.581197,0.0932284,0.739449,0.318547,-0.860817,1.85007e-05,-0.23252,-0.227046,0.154167,-0.00607787,-0.0730432,-0.014428,-0.753439,-0.257404,0.0128176,0.203789,-0.219036,0.00152775,0.0108292,-0.403147,0.104735,1.9947,-1.24718,0.215719,-15.4881,-0.431501,-1.11152,53.6521,11.2643,-1.26677,0.920083
886,-2863690000.0,0.704577,0.243745,0.0516779,0.000409834,0.123249,0.352706,0.310559,0.211775,8.22978e-05,6.26247e-05,0.000285562,0.000268279,1.13303e-05,0.000319325,9.9023e-05,0.000172434,0.201533,0.250459,0.211068,0.111158,0.195133,0.0306492,0.316566,0.12829,0.340531,0.124891,0.0470574,0.0426643,-3.07144,0.85,0.1,23.385,25.2711,1.00589,1.56552,0.999976,56.7591,2.77161,0.961604,2.73718,0.76538,2.9174,0.903621,0.507921,0.201507,0.205484,0.0382382,0.000226488,0.554544,3.09868,1.11189,0.90331,0.529364,0.428345,0.236205,-45.5794,7.97308e+70,0.387106,5.07909,10.0,0.999913,10,5935.8,0.350245,3.46155,1.05147,2.043,1.38974,3.75113,1.18261,-1.55308,1.11044,0.338404,0.121055,3.0196,1.05215,32.3114,9.99996,3.2571,0.932279,0.187481,0.397955,11.2526,1.00034,-0.396861,1.07739,0.444951,2.87649,0.00259519,0.00100017,0.371055,0.17353,0.400668,0.0999989,10.001,6.19337,0.265508,0.0775061,0.0795515,0.90461,1.20413,1.52748,149.992,244.394,0.136782,20.2726,5.19831,0.990889,9.99998,1.0,47.9875,56.1036,9.9999,1.00005,-0.0313146,-0.344819,0.469727,-3.37022,0.28758,0.290672,0.145788,0.335901,2.80783,0.966483,1.56839,0.489012,0.178643,1.46601,-30.0972,7.29116,0.67854,0.0853675,-0.00967974,-0.33167,-0.00228028,0.0307553,65.9962,29.9996,-0.350777,1.12705,-0.445287,1.05543,-18.2999,0.129227,-0.659648,-0.598545,-0.284675,0.322091,0.0377315,-0.0481336,0.429306,0.0504936,0.210432,0.91061,0.550496,-0.84934,-0.0824894,0.714496,-17.4904,0.948864,0.954917,-0.915251,0.271077,-9.85878,0.000106423,0.653971,0.153347,0.726327,0.250119,-0.895827,5.04188e-05,-0.510024,-0.202925,0.159154,-0.0348394,-0.0813445,-0.0655742,-0.748089,-0.410285,0.0286509,0.453536,-0.464093,0.0015112,0.0428994,-0.322333,0.101177,1.98149,-1.24464,0.222226,-15.4929,-0.432664,-1.10921,53.6782,11.2526,-1.2729,0.924529
887,-2863690000.0,0.698171,0.248264,0.0535654,0.000783783,0.131326,0.343347,0.313564,0.209599,0.000174054,0.000136114,0.000338426,0.000251426,1.0154e-05,0.000262669,4.6735e-05,0.00016144,0.197949,0.255585,0.203287,0.108819,0.20288,0.0314785,0.32351,0.125079,0.338752,0.12415,0.0471759,0.0413326,-3.11898,0.85,0.1,23.3726,26.166,1.00488,1.56803,0.999969,56.732,2.76648,0.957048,2.72216,0.761126,2.8993,0.889008,0.51041,0.199594,0.202489,0.0378782,0.000382076,0.559657,2.80803,1.10777,0.900255,0.523077,0.424166,0.235326,-45.3455,1.07356e+71,0.0842348,5.12114,10.0,0.999798,10,5935.82,0.347744,3.4315,1.05107,2.05668,1.38882,3.73999,1.17822,-1.86573,1.11165,0.341599,0.122212,3.02016,1.03809,32.2886,9.99978,3.26355,0.915623,0.186445,0.726128,11.3799,1.00033,-1.37427,1.08586,0.442806,2.88599,0.00260448,0.00100045,0.367769,0.172055,0.401884,0.0999996,10.0006,6.10991,0.264109,0.0768942,0.0768269,0.301674,1.20254,1.61389,149.992,245.099,0.135619,20.2721,5.20078,0.987968,9.99996,1.0,47.936,56.1997,9.99985,1.00001,-0.0340075,-0.303759,0.519138,-3.42779,0.284176,0.291542,0.151002,0.3361,2.81641,0.961189,1.57216,0.488808,0.217589,1.45538,-30.3491,7.2682,0.67582,0.0634183,-0.00982435,-0.323775,-0.00187572,0.0279102,65.5714,29.9996,-0.296647,1.13486,-1.02559,1.06376,-18.7627,0.0180343,-0.244622,-0.599606,-0.354047,0.171737,0.0380428,-0.0456808,0.444518,0.0549191,0.216491,0.88054,0.580985,-0.899778,-0.620753,0.772673,-18.2567,0.948958,0.954009,-0.910684,0.729489,-9.8569,9.55959e-05,0.552041,0.268237,0.684179,0.208255,-0.919906,4.01488e-05,-0.24772,-0.203428,0.156302,-0.0375981,-0.0546436,-0.101173,-0.756645,-0.311581,0.0183723,0.218798,-0.186276,-0.000445773,0.0937354,-0.506317,0.0998171,1.98976,-1.25057,0.216507,-15.5096,-0.424836,-1.10106,53.69,11.3799,-1.26203,0.924607
888,-2863690000.0,0.707874,0.245641,0.0464855,0.000821111,0.124913,0.345543,0.314683,0.212656,0.000231646,0.000128819,0.000204599,0.00028628,6.05981e-06,0.000311085,3.52564e-05,0.000180765,0.199429,0.251395,0.202224,0.109131,0.208981,0.0288403,0.315307,0.133904,0.341884,0.126532,0.0447498,0.0376239,-3.28837,0.85,0.1,23.3608,25.1166,1.01028,1.58678,0.999979,56.7455,2.76143,0.981828,2.74143,0.766376,2.89991,0.891273,0.499742,0.198883,0.202108,0.0368124,0.000293507,0.561903,2.06122,1.10585,0.898389,0.517642,0.425155,0.238041,-44.793,1.34762e+71,0.332846,5.05867,10.0,0.999478,10,5935.65,0.347289,3.42658,1.0449,2.06101,1.4083,3.7607,1.1784,-2.05437,1.10291,0.339239,0.123419,3.00869,1.04711,32.4299,9.99942,3.25454,0.909905,0.185298,1.63631,11.3844,1.00031,-1.05657,1.08881,0.443935,2.88343,0.00260721,0.00100029,0.367076,0.175664,0.402155,0.0999996,10.0006,6.21831,0.2651,0.0762656,0.0762521,0.823108,1.20643,1.69532,149.982,245.244,0.135046,20.2727,5.1977,0.991519,9.99999,1.0,47.8119,56.2081,9.99984,1.00017,-0.0306265,-0.521674,0.522971,-3.32265,0.276683,0.291212,0.145118,0.333045,2.81533,0.945061,1.57538,0.493518,0.371011,1.44056,-30.1805,7.33869,0.886488,0.0723653,-0.0112468,-0.265283,-0.00234852,0.0281008,65.4336,29.9996,-0.162407,1.13273,-0.28873,1.07461,-17.3106,0.12421,-0.522084,-0.101535,-0.369018,0.0921071,0.0394599,-0.0486692,0.433391,0.0361188,0.212939,0.860279,0.696822,-0.859954,-0.662698,0.707784,-17.2763,0.949331,0.951314,-0.907674,0.36441,-9.85604,2.36919e-05,0.601924,0.286552,0.628965,0.212424,-0.937158,6.90225e-05,-0.296039,-0.198319,0.167531,-0.0545746,0.0242834,-0.33914,-0.730978,-0.234681,0.0203713,0.105323,-0.277589,0.000801029,-0.0848805,0.104246,0.101204,1.99254,-1.24019,0.224109,-15.5127,-0.409751,-1.09019,53.7094,11.3844,-1.2801,0.927892
889,-2863690000.0,0.70617,0.245104,0.0487254,0.000877223,0.124666,0.348456,0.3149,0.209724,0.000154448,0.000165051,0.000279714,0.000298792,8.23401e-06,0.000260375,5.1593e-05,0.000158482,0.195765,0.251042,0.205984,0.106541,0.208093,0.0325742,0.305498,0.134075,0.345313,0.127558,0.0451673,0.0423892,-3.52276,0.85,0.1,23.3803,24.9321,1.01385,1.58431,0.99998,56.706,2.76589,0.981409,2.73082,0.7685,2.89211,0.893123,0.493218,0.205111,0.19857,0.0348992,0.000391144,0.561028,2.21325,1.10533,0.897178,0.522222,0.446417,0.244914,-45.9985,1.20966e+71,0.970037,5.24908,9.99999,0.999586,10,5935.84,0.347865,3.42188,1.04932,2.06929,1.40121,3.76565,1.16962,-2.25982,1.10522,0.33733,0.120977,3.0046,1.05455,32.3395,9.99963,3.25516,0.908566,0.184534,1.03828,11.4893,1.00031,-0.253452,1.09467,0.43726,2.87743,0.00262195,0.00100025,0.369959,0.17666,0.401757,0.0999995,10.0003,6.16488,0.264425,0.0768275,0.0763925,0.815018,1.20177,1.66534,149.984,244.682,0.137444,20.2722,5.15948,0.994592,10.0,0.999999,47.7801,56.1047,9.99987,1.00011,-0.0328943,-0.483649,0.547659,-3.28267,0.279384,0.297767,0.146276,0.336042,2.79318,0.930786,1.57067,0.4923,0.178546,1.41947,-30.2322,7.35484,0.847481,0.0746589,-0.010927,-0.290914,-0.00230614,0.0281262,65.96,29.9998,-0.113624,1.12193,0.0577654,1.07494,-18.2377,-0.140448,-0.546205,0.752783,-0.407656,-0.0956492,0.0371192,-0.0473659,0.385246,0.0477248,0.205719,0.860502,0.697024,-0.858064,-0.499259,0.741708,-16.3102,0.94979,0.951427,-0.912912,0.676918,-9.85716,3.21282e-05,0.571993,0.271528,0.543938,0.223178,-0.959985,4.44175e-05,-0.202398,-0.20426,0.164008,-0.0630186,0.129178,-0.202091,-0.735258,-0.280422,0.019061,-0.0100231,-0.0166787,-0.00105736,-0.104672,-0.304812,0.109334,1.98694,-1.23474,0.225419,-15.5171,-0.402885,-1.09103,53.7333,11.4893,-1.28674,0.924119
890,-2863690000.0,0.69595,0.248145,0.055905,0.00113953,0.121993,0.345327,0.319861,0.210163,0.000123458,0.000192094,0.000331901,0.000425097,9.58755e-06,0.000234042,4.65211e-05,0.000153884,0.202531,0.251241,0.20729,0.103504,0.204626,0.0308079,0.307456,0.129245,0.335887,0.135628,0.04348,0.0483033,-3.42397,0.85,0.1,23.3709,25.5432,1.01758,1.58057,0.999942,56.7541,2.77184,0.988562,2.73774,0.785574,2.89795,0.899113,0.508111,0.202026,0.205974,0.034042,0.000634991,0.557324,2.47882,1.10576,0.904728,0.513602,0.438727,0.247161,-46.7446,1.3781e+71,1.57457,5.04346,10.0,0.999735,10,5936.11,0.341155,3.41277,1.04005,2.05102,1.37814,3.74943,1.17598,-2.14845,1.09153,0.329617,0.114536,3.02831,1.02438,32.3163,9.99904,3.24988,0.911934,0.186946,0.647665,11.4396,1.0003,-0.0577547,1.07767,0.440185,2.88739,0.00262308,0.00100028,0.36783,0.172289,0.402174,0.0999991,10.0002,6.24818,0.264735,0.0760598,0.0756654,1.18445,1.2001,1.65968,149.995,244.88,0.134587,20.2702,5.15205,1.00921,10.0,0.999999,47.8452,56.1591,9.99943,1.00021,-0.0307405,-0.609156,0.500835,-3.04652,0.278685,0.302603,0.1501,0.335374,2.78883,0.956977,1.56339,0.488548,0.118077,1.46377,-30.1992,7.30393,0.798631,0.0739596,-0.0104986,-0.232516,-0.00198012,0.0264253,65.9785,29.9991,-0.257543,1.12863,0.133049,1.0727,-18.1701,-0.0163715,-0.59437,0.505311,-0.625368,0.121107,0.0391882,-0.0485857,0.398639,0.0642081,0.199989,0.835613,0.704247,-0.845523,-0.581345,0.682699,-16.4407,0.951453,0.95189,-0.913317,0.662992,-9.85713,-7.27124e-05,0.595925,0.248016,0.449938,0.302099,-0.982348,4.21764e-05,-0.194834,-0.167507,0.156735,-0.0564201,0.137545,-0.323691,-0.700128,-0.226698,0.0205359,-0.436444,0.418505,-0.0017962,-0.105594,-0.395627,0.108436,1.98279,-1.22935,0.225678,-15.5114,-0.398179,-1.08729,53.7615,11.4396,-1.28629,0.916593
891,-2863690000.0,0.691975,0.252501,0.0555241,0.000621078,0.120751,0.330318,0.330574,0.215945,6.00576e-05,0.00036396,0.000436813,0.000519504,1.80022e-05,0.000237173,6.30107e-05,9.16357e-05,0.203206,0.254209,0.206305,0.105775,0.197858,0.0326482,0.300221,0.132282,0.334894,0.136245,0.0463103,0.0500476,-3.32179,0.85,0.1,23.379,25.3841,1.02474,1.57506,0.99998,56.7489,2.76309,0.988738,2.73165,0.786316,2.89307,0.90792,0.507303,0.200167,0.201122,0.0365619,0.000332066,0.561817,2.64506,1.09761,0.908712,0.513026,0.448397,0.243182,-46.2998,1.22319e+71,1.60431,5.02264,10.0,0.999832,10,5935.85,0.349372,3.43104,1.0471,2.05299,1.36302,3.7489,1.17155,-2.45094,1.10107,0.327905,0.117575,3.00978,1.02424,32.3139,9.99911,3.25415,0.923462,0.17794,1.08579,11.5592,1.00029,0.0214947,1.07345,0.438499,2.89034,0.00261837,0.00100014,0.370925,0.174664,0.401934,0.0999987,10.0002,6.26684,0.263228,0.0763039,0.0754966,1.59996,1.20022,1.61421,149.989,245.237,0.136682,20.2727,5.16872,1.00005,10.0,1.0,47.8319,56.1983,9.99978,1.00017,-0.0334328,-0.710063,0.435521,-2.58877,0.285752,0.28705,0.151871,0.335323,2.79037,0.952041,1.5762,0.480222,-0.177831,1.43572,-30.2453,7.42701,0.668092,0.0489002,-0.00981012,-0.248284,-0.00189049,0.0253529,66.0585,29.9994,-0.269258,1.12898,-0.0872618,1.06505,-18.2661,0.244404,-0.406415,0.49369,-0.55672,-0.208697,0.0376417,-0.0456405,0.359803,0.0542444,0.204668,0.835429,0.767191,-0.769392,-0.370254,0.726579,-16.4875,0.951872,0.951809,-0.913465,0.607282,-9.8587,1.5515e-05,0.560135,0.270053,0.475749,0.263332,-0.980142,5.94862e-05,0.098762,-0.191827,0.148718,-0.0560162,0.0906681,-0.427607,-0.741198,-0.222401,0.0184878,-0.101931,0.159453,-0.00194553,0.0379624,-0.622875,0.109042,1.99404,-1.2319,0.22753,-15.5202,-0.405495,-1.08335,53.7499,11.5592,-1.28361,0.924703
892,-2863690000.0,0.724283,0.226984,0.0487331,0.000227806,0.121104,0.337658,0.331784,0.207974,1.10659e-05,3.12042e-05,0.000634776,0.000148584,0.000141582,0.000113426,2.87354e-05,0.000142887,0.203205,0.24926,0.215728,0.111349,0.191243,0.0292136,0.320826,0.118376,0.337278,0.134456,0.0440961,0.0449682,-3.2022,0.85,0.1,23.3779,26.1882,1.01375,1.57834,0.999988,56.7126,2.7528,0.981457,2.74824,0.791986,2.92314,0.91293,0.500723,0.188068,0.203158,0.0347473,0.000688352,0.573339,1.06301,1.09761,0.915094,0.539097,0.513821,0.237911,-48.7379,9.57142e+70,1.38196,5.03262,10.0,0.998415,10,5935.77,0.342898,3.4278,1.064,2.08045,1.3813,3.74136,1.20505,-1.94035,1.09535,0.32481,0.11485,2.99714,1.03673,32.2006,9.99945,3.26482,0.905278,0.177006,0.924747,11.4447,1.00035,-1.03608,1.07851,0.439872,2.87553,0.00258481,0.00100207,0.37211,0.177205,0.40167,0.0999994,10.0017,6.24448,0.265175,0.0764918,0.0770251,1.26786,1.20015,1.78521,149.996,244.841,0.134465,20.2723,5.13836,0.994236,10.0,1.0,48.6793,56.1728,9.99889,1.00006,-0.0328217,-0.602046,0.417593,-2.76135,0.294774,0.293345,0.154505,0.321971,2.80086,0.931806,1.58891,0.51217,0.721465,1.42615,-29.6316,7.38605,0.571818,0.0816343,-0.00890164,-0.358953,-0.00199391,0.0312528,66.0052,29.999,0.571675,1.10981,0.306964,1.06514,-17.8596,0.171282,-0.0417877,0.709496,-0.791358,-0.32439,0.0402895,-0.0566231,0.423298,0.0554428,0.2091,0.638836,0.706604,-0.796224,-0.833692,0.843415,-15.7443,0.95588,0.953166,-0.903178,0.341563,-9.86159,6.10499e-05,0.461148,0.133428,0.523285,0.410936,-0.952658,4.38498e-05,-0.0649856,-0.208068,0.132124,-0.060869,0.0354298,-0.0871014,-0.766192,-0.29564,0.0278569,0.874478,-0.736671,0.00155045,-0.0572511,-0.65711,0.122244,2.00231,-1.25449,0.224718,-15.5572,-0.422777,-1.07751,53.8015,11.4447,-1.26965,0.934122
